Localidad: Cumbres,DV,DR,RV,RR,TEMP,HR,PA,Precipitación ,RS,Fecha,Hora
Localidad: Cumbres,31,37,9.8,27.7,23.9,46,930.3,0,0,13/12/2028,0.576388889
Localidad: Cumbres,36,51,7.7,28.1,23.8,46,930.4,0,0,14/12/2028,0.569444444
Localidad: Cumbres,43,15,8.9,25.6,23.6,47,930.6,0,0,15/12/2028,0.5625
Localidad: Cumbres,36,62,11.2,33.1,23.6,47,930.8,0,0,16/12/2028,0.555555556
Localidad: Cumbres,51,59,8.1,28.1,23.4,47,930.9,0,0,17/12/2028,0.548611111
Localidad: Cumbres,34,34,9.5,23.4,23.3,47,931.1,0,0,18/12/2028,0.541666667
Localidad: Cumbres,20,29,7.8,23,23.1,48,931.3,0,0,19/12/2028,0.534722222
Localidad: Cumbres,54,51,8.9,26.3,22.9,48,931.6,0,0,20/12/2028,0.527777778
Localidad: Cumbres,29,21,5.8,16.9,22.8,47,931.8,0,0,21/12/2028,0.520833333
Localidad: Cumbres,28,17,9.2,31,23,48,932,0,0,22/12/2028,0.513888889
Localidad: Cumbres,32,45,7.4,24.5,22.9,48,932.2,0,0,23/12/2028,0.506944444
Localidad: Cumbres,27,61,7.1,22.3,22.9,47,932.3,0,0,24/12/2028,0.5
Localidad: Cumbres,33,52,5.8,20.5,23,47,932.4,0,0,25/12/2028,0.493055556
Localidad: Cumbres,81,52,5.3,19.8,22.6,49,932.7,0,0,26/12/2028,0.486111111
Localidad: Cumbres,42,60,5.7,18.4,22.5,48,932.8,0,0,27/12/2028,0.479166667
Localidad: Cumbres,67,53,6.8,22.7,22,49,932.9,0,0,28/12/2028,0.472222222
Localidad: Cumbres,64,25,6.8,17.3,21.4,49,933.2,0,0,29/12/2028,0.465277778
Localidad: Cumbres,129,84,5.3,14.8,21.5,48,933.3,0,0,30/12/2028,0.458333333
Localidad: Cumbres,65,67,5.5,15.5,21.2,51,933.3,0,0,31/12/2028,0.451388889
Localidad: Cumbres,45,78,6.3,17.6,20.8,53,933.4,0,0,01/01/2029,0.444444444
Localidad: Cumbres,36,67,6.5,15.5,20.7,53,933.5,0,0,02/01/2029,0.4375
Localidad: Cumbres,47,59,5.8,16.6,20.3,53,933.5,0,0,03/01/2029,0.430555556
Localidad: Cumbres,90,44,4.5,14,19.8,52,933.7,0,0,04/01/2029,0.423611111
Localidad: Cumbres,73,51,5.8,14.8,19.5,52,933.8,0,0,05/01/2029,0.416666667
Localidad: Cumbres,34,48,4.6,13.3,18.5,56,933.8,0,0,06/01/2029,0.409722222
Localidad: Cumbres,44,31,6.2,14,18.9,55,933.7,0,0,07/01/2029,0.402777778
Localidad: Cumbres,54,65,5.2,14.8,18.5,57,933.9,0,0,08/01/2029,0.395833333
Localidad: Cumbres,40,63,5.2,14,18.1,60,933.8,0,0,09/01/2029,0.388888889
Localidad: Cumbres,43,50,3.8,11.2,17,70,933.9,0,0,10/01/2029,0.381944444
Localidad: Cumbres,57,56,2.8,7.2,16.3,80,933.9,0,0,11/01/2029,0.375
,,,,,,,,,,12/01/2029,
Localidad: Venustiano Carranza,Dirección del Viento,Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²),13/01/2029,
Localidad: Venustiano Carranza,124,115,20.8,32.8,24.5,78,983.3,0,338,14/01/2029,0.340277778
Localidad: Venustiano Carranza,129,140,20.6,30.4,24.2,78,983.4,0,178,15/01/2029,0.333333333
Localidad: Venustiano Carranza,123,117,22.1,34,24,79,983.2,0,156,16/01/2029,0.326388889
Localidad: Venustiano Carranza,121,114,19.4,29.4,24.1,79,983.2,0,219,17/01/2029,0.319444444
Localidad: Venustiano Carranza,126,119,18.9,30.6,23.9,79,983.2,0,184,18/01/2029,0.3125
Localidad: Venustiano Carranza,127,136,17.7,27.6,23.6,80,983.2,0,145,19/01/2029,0.305555556
Localidad: Venustiano Carranza,123,119,18.7,29.2,23.3,81,982.9,0,108,20/01/2029,0.298611111
Localidad: Venustiano Carranza,126,127,17,27.6,23,81,983,0,85,21/01/2029,0.291666667
Localidad: Venustiano Carranza,121,121,16.1,27.4,22.8,82,982.9,0,56,22/01/2029,0.284722222
Localidad: Venustiano Carranza,122,135,16.9,27.1,22.5,82,982.8,0,24,23/01/2029,0.277777778
Localidad: Venustiano Carranza,122,115,17.5,30.4,22.3,83,982.6,0,12,24/01/2029,0.270833333
Localidad: Venustiano Carranza,117,115,19,28,22.2,83,982.5,0,3,25/01/2029,0.263888889
Localidad: Venustiano Carranza,116,120,19.4,28.7,22.2,83,982.2,0,0,26/01/2029,0.256944444
Localidad: Venustiano Carranza,120,131,21.7,33.4,22.2,83,982.1,0,0,27/01/2029,0.25
Localidad: Venustiano Carranza,118,128,22.4,34.4,22.3,83,982.1,0,0,28/01/2029,0.243055556
Localidad: Venustiano Carranza,120,125,22.5,36,22.5,82,982.2,0,0,29/01/2029,0.236111111
Localidad: Venustiano Carranza,121,118,22.6,32.1,22.7,82,982.2,0,0,30/01/2029,0.229166667
Localidad: Venustiano Carranza,124,126,21.7,32.8,22.7,82,982.1,0,0,31/01/2029,0.222222222
Localidad: Venustiano Carranza,124,131,21.7,35,22.7,82,982,0,0,01/02/2029,0.215277778
Localidad: Venustiano Carranza,123,134,19.3,31.2,22.7,82,982.2,0,0,02/02/2029,0.208333333
Localidad: Venustiano Carranza,122,122,21.8,34.1,22.8,82,982.2,0,0,03/02/2029,0.201388889
Localidad: Venustiano Carranza,125,118,22.7,38.3,22.8,82,982.1,0,0,04/02/2029,0.194444444
Localidad: Venustiano Carranza,125,143,23.9,35.8,22.8,82,982.2,0,0,05/02/2029,0.1875
Localidad: Venustiano Carranza,128,121,24.9,38.8,22.9,82,982.2,0,0,06/02/2029,0.180555556
Localidad: Venustiano Carranza,126,131,24.3,39.2,22.9,81,982.1,0,0,07/02/2029,0.173611111
Localidad: Venustiano Carranza,124,116,24.5,38.1,22.9,81,982.1,0,0,08/02/2029,0.166666667
Localidad: Venustiano Carranza,122,133,25.5,41.5,23,81,981.9,0,0,09/02/2029,0.159722222
Localidad: Venustiano Carranza,122,133,25.6,40.8,23.1,81,981.9,0,0,10/02/2029,0.152777778
Localidad: Venustiano Carranza,125,133,29.4,45.9,23.1,81,981.9,0,0,11/02/2029,0.145833333
Localidad: Venustiano Carranza,124,118,23.8,41.3,23.1,81,981.9,0,0,12/02/2029,0.138888889
Localidad: Venustiano Carranza,125,134,23.7,35.3,23.2,81,981.9,0,0,13/02/2029,0.131944444
Localidad: Venustiano Carranza,121,116,22.3,39.7,23.2,81,982,0,0,14/02/2029,0.125
Localidad: Venustiano Carranza,121,120,25.3,37.2,23.3,81,982.2,0,0,15/02/2029,0.118055556
Localidad: Venustiano Carranza,119,110,21.6,31.5,23.3,81,982.2,0,0,16/02/2029,0.111111111
Localidad: Venustiano Carranza,124,143,21.5,33.1,23.4,81,982.3,0,0,17/02/2029,0.104166667
Localidad: Venustiano Carranza,122,108,18.8,31.2,23.4,81,982.4,0,0,18/02/2029,0.097222222
Localidad: Venustiano Carranza,121,123,18.9,29,23.4,81,982.4,0,0,19/02/2029,0.090277778
Localidad: Venustiano Carranza,124,142,20,33.7,23.5,81,982.8,0,0,20/02/2029,0.083333333
Localidad: Venustiano Carranza,125,119,19.7,35.8,23.6,81,982.8,0,0,21/02/2029,0.076388889
Localidad: Venustiano Carranza,123,105,22.8,34.6,23.7,80,982.9,0,0,22/02/2029,0.069444444
Localidad: Venustiano Carranza,123,121,22.3,35.6,23.7,80,983.1,0,0,23/02/2029,0.0625
Localidad: Venustiano Carranza,125,129,20.1,34.2,23.7,80,983.2,0,0,24/02/2029,0.055555556
Localidad: Venustiano Carranza,124,118,21.7,34,23.8,80,983.1,0,0,25/02/2029,0.048611111
Localidad: Venustiano Carranza,123,128,21.7,34.2,23.9,80,983.3,0,0,26/02/2029,0.041666667
Localidad: Venustiano Carranza,125,131,23.2,41.1,23.9,80,983.2,0,0,27/02/2029,0.034722222
Localidad: Venustiano Carranza,121,141,25.8,39.7,24.1,79,983.4,0,0,28/02/2029,0.027777778
Localidad: Venustiano Carranza,125,136,27.7,46.1,24.2,79,983.2,0,0,01/03/2029,0.020833333
Localidad: Venustiano Carranza,126,130,24.3,43.8,24.4,78,983.2,0,0,02/03/2029,0.013888889
Localidad: Venustiano Carranza,123,123,28.4,44,24.6,78,983,0,0,03/03/2029,0.006944444
Localidad: Venustiano Carranza,120,110,25.5,38.5,24.7,78,983.3,0,0,04/03/2029,0
Localidad: Venustiano Carranza,124,132,28.6,45.6,24.9,77,983.2,0,0,05/03/2029,0.993055556
Localidad: Venustiano Carranza,120,121,28.8,44.1,25,77,983.2,0,0,06/03/2029,0.986111111
Localidad: Venustiano Carranza,124,117,25.6,47.7,25.3,77,983.4,0,0,07/03/2029,0.979166667
Localidad: Venustiano Carranza,124,125,30.3,45.4,25.5,76,983.5,0,0,08/03/2029,0.972222222
Localidad: Venustiano Carranza,122,120,27.5,45.6,25.6,76,983.3,0,0,09/03/2029,0.965277778
Localidad: Venustiano Carranza,124,133,24.4,41.3,25.8,75,983.5,0,0,10/03/2029,0.958333333
Localidad: Venustiano Carranza,123,122,25,39,26,75,983.5,0,0,11/03/2029,0.951388889
Localidad: Venustiano Carranza,126,133,29.2,50,26.2,74,983.4,0,0,12/03/2029,0.944444444
Localidad: Venustiano Carranza,120,113,28.4,41.3,26.4,74,983.3,0,0,13/03/2029,0.9375
Localidad: Venustiano Carranza,121,129,28.2,44.1,26.6,73,983.2,0,0,14/03/2029,0.930555556
Localidad: Venustiano Carranza,120,138,24.9,37.7,26.7,73,983.2,0,0,15/03/2029,0.923611111
Localidad: Venustiano Carranza,128,136,21.7,43.6,26.9,72,983.5,0,0,16/03/2029,0.916666667
Localidad: Venustiano Carranza,129,130,25.8,40.6,27.2,71,983.5,0,0,17/03/2029,0.909722222
Localidad: Venustiano Carranza,125,126,21.2,37.4,27.3,71,983.4,0,0,18/03/2029,0.902777778
Localidad: Venustiano Carranza,123,127,21.7,35.6,27.4,70,983.2,0,0,19/03/2029,0.895833333
Localidad: Venustiano Carranza,123,120,24,38.5,27.6,70,983.2,0,0,20/03/2029,0.888888889
Localidad: Venustiano Carranza,129,130,26.7,43.2,27.8,69,983.1,0,0,21/03/2029,0.881944444
Localidad: Venustiano Carranza,124,142,21.4,32,28,68,982.9,0,0,22/03/2029,0.875
Localidad: Venustiano Carranza,125,108,23.7,39.9,28.2,67,982.9,0,0,23/03/2029,0.868055556
Localidad: Venustiano Carranza,119,116,24,39.7,28.4,66,982.7,0,0,24/03/2029,0.861111111
Localidad: Venustiano Carranza,120,108,24.7,39.7,28.6,65,982.4,0,0,25/03/2029,0.854166667
Localidad: Venustiano Carranza,118,116,20.6,36.3,28.7,64,982.2,0,0,26/03/2029,0.847222222
Localidad: Venustiano Carranza,124,113,22.6,36.5,29,63,981.9,0,0,27/03/2029,0.840277778
Localidad: Venustiano Carranza,116,113,22.1,35.1,29.2,62,981.8,0,0,28/03/2029,0.833333333
Localidad: Venustiano Carranza,118,116,22.1,35.8,29.3,61,981.7,0,0,29/03/2029,0.826388889
Localidad: Venustiano Carranza,119,108,22.1,35.1,29.4,60,981.6,0,0,30/03/2029,0.819444444
Localidad: Venustiano Carranza,121,132,21.3,38.3,29.6,59,981.5,0,0,31/03/2029,0.8125
Localidad: Venustiano Carranza,120,108,21.3,34.7,29.8,58,981.3,0,0,01/04/2029,0.805555556
Localidad: Venustiano Carranza,121,108,19.6,31.7,30,57,981.1,0,0,02/04/2029,0.798611111
Localidad: Venustiano Carranza,117,118,21.3,31.3,30.1,56,980.9,0,7,03/04/2029,0.791666667
Localidad: Venustiano Carranza,123,114,24.9,37.7,30.5,55,980.9,0,22,04/04/2029,0.784722222
Localidad: Venustiano Carranza,121,131,22,36.5,30.8,52,980.8,0,40,05/04/2029,0.777777778
Localidad: Venustiano Carranza,123,112,21.5,37.2,30.9,52,980.7,0,60,06/04/2029,0.770833333
Localidad: Venustiano Carranza,129,133,22.9,36.5,31.1,50,980.7,0,73,07/04/2029,0.763888889
Localidad: Venustiano Carranza,123,130,24.2,42,30.9,50,980.4,0,115,08/04/2029,0.756944444
Localidad: Venustiano Carranza,121,122,24.1,37.5,31,50,980.5,0,60,09/04/2029,0.75
Localidad: Venustiano Carranza,118,115,24,37.9,31.4,49,980.7,0,57,10/04/2029,0.743055556
Localidad: Venustiano Carranza,119,137,21.9,37,31.6,48,980.6,0,198,11/04/2029,0.736111111
Localidad: Venustiano Carranza,125,90,23.7,42.7,31.6,48,980.7,0,155,12/04/2029,0.729166667
Localidad: Venustiano Carranza,121,116,20.6,34.7,32.4,45,980.7,0,229,13/04/2029,0.722222222
Localidad: Venustiano Carranza,126,133,21.8,36.6,32.2,46,980.5,0,292,14/04/2029,0.715277778
Localidad: Venustiano Carranza,129,138,18.6,32.7,32.5,45,980.6,0,327,15/04/2029,0.708333333
Localidad: Venustiano Carranza,131,122,21.8,35.2,32.1,45,980.8,0,360,16/04/2029,0.701388889
Localidad: Venustiano Carranza,130,131,20.2,33.6,32.3,45,980.9,0,395,17/04/2029,0.694444444
Localidad: Venustiano Carranza,127,133,21.4,33.8,32.4,45,981,0,426,18/04/2029,0.6875
Localidad: Venustiano Carranza,124,140,15.4,30.2,32.9,45,981,0,460,19/04/2029,0.680555556
Localidad: Venustiano Carranza,122,134,20.1,36.3,32.5,44,980.9,0,494,20/04/2029,0.673611111
Localidad: Venustiano Carranza,119,100,19.3,32.4,32.3,45,981.2,0,524,21/04/2029,0.666666667
Localidad: Venustiano Carranza,123,132,19.6,33.4,32.1,46,981.3,0,552,22/04/2029,0.659722222
Localidad: Venustiano Carranza,122,142,19.6,30,32.2,46,981.5,0,584,23/04/2029,0.652777778
Localidad: Venustiano Carranza,119,137,18.5,31.3,32.3,46,981.6,0,607,24/04/2029,0.645833333
Localidad: Venustiano Carranza,135,143,17.1,28.1,32.4,47,981.9,0,638,25/04/2029,0.638888889
Localidad: Venustiano Carranza,107,119,17.7,28.8,32.3,47,981.9,0,663,26/04/2029,0.631944444
Localidad: Venustiano Carranza,116,118,17.2,30.9,32,48,982.3,0,692,27/04/2029,0.625
Localidad: Venustiano Carranza,121,107,15.2,26.5,31.8,48,982.5,0,710,28/04/2029,0.618055556
Localidad: Venustiano Carranza,120,93,15.3,25.7,31.4,49,982.6,0,736,29/04/2029,0.611111111
Localidad: Venustiano Carranza,113,99,15.6,26.8,31.4,48,982.9,0,757,30/04/2029,0.604166667
Localidad: Venustiano Carranza,115,104,15.8,27.7,31.7,48,983,0,777,01/05/2029,0.597222222
Localidad: Venustiano Carranza,112,113,13.3,24.9,31.8,48,982.9,0,798,02/05/2029,0.590277778
Localidad: Venustiano Carranza,122,148,14.5,30.1,31.1,49,983.5,0,812,03/05/2029,0.583333333
Localidad: Venustiano Carranza,128,136,15.8,27.4,30.9,50,983.6,0,829,04/05/2029,0.576388889
Localidad: Venustiano Carranza,114,107,15.8,27.9,30.8,51,983.7,0,841,05/05/2029,0.569444444
Localidad: Venustiano Carranza,111,84,15.2,29.1,31.3,49,984,0,853,06/05/2029,0.5625
Localidad: Venustiano Carranza,114,143,13.4,23.1,30.9,49,984.2,0,860,07/05/2029,0.555555556
Localidad: Venustiano Carranza,110,118,14.7,27,30.2,51,984.3,0,873,08/05/2029,0.548611111
Localidad: Venustiano Carranza,123,141,15.3,25.4,29.8,53,984.5,0,877,09/05/2029,0.541666667
Localidad: Venustiano Carranza,119,105,15,28.1,30.6,51,984.6,0,882,10/05/2029,0.534722222
Localidad: Venustiano Carranza,127,124,15.5,29.7,30.1,52,984.7,0,886,11/05/2029,0.527777778
Localidad: Venustiano Carranza,108,121,16.4,29.7,29.4,55,984.8,0,889,12/05/2029,0.520833333
Localidad: Venustiano Carranza,112,129,16,29.9,29.3,55,984.8,0,890,13/05/2029,0.513888889
Localidad: Venustiano Carranza,118,124,16.3,27.4,29.2,57,984.9,0,889,14/05/2029,0.506944444
Localidad: Venustiano Carranza,123,123,15.3,23.7,28.6,57,985.2,0,879,15/05/2029,0.5
Localidad: Venustiano Carranza,114,91,16.3,27.1,28.1,59,985.4,0,875,16/05/2029,0.493055556
Localidad: Venustiano Carranza,128,127,15.4,27.8,28.4,58,985.8,0,868,17/05/2029,0.486111111
Localidad: Venustiano Carranza,104,84,16.1,29.5,27.9,59,985.8,0,861,18/05/2029,0.479166667
Localidad: Venustiano Carranza,123,138,14,25.5,27.9,62,985.9,0,850,19/05/2029,0.472222222
Localidad: Venustiano Carranza,117,121,12.5,23.1,28.2,60,986,0,835,20/05/2029,0.465277778
Localidad: Venustiano Carranza,119,139,11.5,20.8,27.5,62,986.2,0,822,21/05/2029,0.458333333
Localidad: Venustiano Carranza,119,118,13.8,26,27,63,986.4,0,806,22/05/2029,0.451388889
Localidad: Venustiano Carranza,110,106,13.6,22.1,26.9,63,986.4,0,787,23/05/2029,0.444444444
Localidad: Venustiano Carranza,123,141,14,23.1,26.6,65,986.5,0,769,24/05/2029,0.4375
Localidad: Venustiano Carranza,118,126,14.9,23.9,26.2,67,986.5,0,748,25/05/2029,0.430555556
Localidad: Venustiano Carranza,113,88,16.2,24.4,26.1,67,986.4,0,726,26/05/2029,0.423611111
Localidad: Venustiano Carranza,110,96,16.1,24.8,25.8,69,986.6,0,701,27/05/2029,0.416666667
Localidad: Venustiano Carranza,122,133,16.9,28,25.5,69,986.7,0,677,28/05/2029,0.409722222
Localidad: Venustiano Carranza,120,123,17.9,29.2,25.5,70,986.7,0,640,29/05/2029,0.402777778
Localidad: Venustiano Carranza,122,129,16.7,25.5,24.9,71,986.8,0,583,30/05/2029,0.395833333
Localidad: Venustiano Carranza,118,121,16.7,27.6,24.9,72,986.8,0,518,31/05/2029,0.388888889
Localidad: Venustiano Carranza,114,123,18,26.7,24.6,72,986.6,0,591,01/06/2029,0.381944444
Localidad: Venustiano Carranza,110,100,17,27.3,24.2,74,986.8,0,563,02/06/2029,0.375
Localidad: Venustiano Carranza,126,130,15.5,24.8,24,75,986.8,0,509,03/06/2029,0.368055556
Localidad: Venustiano Carranza,125,127,16.8,25.3,23.6,77,986.8,0,138,04/06/2029,0.361111111
Localidad: Venustiano Carranza,126,147,17.7,27.1,23.2,78,987,0,416,05/06/2029,0.354166667
Localidad: Venustiano Carranza,121,118,19,28.5,22.7,79,986.9,0,217,06/06/2029,0.347222222
Localidad: Venustiano Carranza,113,94,18.8,28.3,22.4,80,986.6,0,209,07/06/2029,0.340277778
Localidad: Venustiano Carranza,122,116,17,31,22.5,80,986.5,0,392,08/06/2029,0.333333333
Localidad: Venustiano Carranza,117,123,18.9,29.4,21.8,82,986.4,0,301,09/06/2029,0.326388889
Localidad: Venustiano Carranza,115,110,15.8,27.1,21.5,83,986.3,0,270,10/06/2029,0.319444444
Localidad: Venustiano Carranza,112,103,14,24.2,21.3,83,986.2,0,220,11/06/2029,0.3125
Localidad: Venustiano Carranza,90,91,9.1,13.4,21.4,84,986.1,0,174,12/06/2029,0.305555556
Localidad: Venustiano Carranza,67,51,7.8,11.8,21.1,84,985.9,0,105,13/06/2029,0.298611111
Localidad: Venustiano Carranza,65,63,6.5,9.5,20.8,84,986,0,105,14/06/2029,0.291666667
Localidad: Venustiano Carranza,79,86,7.3,10.9,20.4,85,985.8,0,71,15/06/2029,0.284722222
Localidad: Venustiano Carranza,87,85,7.6,9.6,20,85,985.6,0,43,16/06/2029,0.277777778
Localidad: Venustiano Carranza,94,90,7.9,10.5,19.7,85,985.5,0,18,17/06/2029,0.270833333
Localidad: Venustiano Carranza,100,91,9.6,13.2,19.7,85,985.3,0,4,18/06/2029,0.263888889
Localidad: Venustiano Carranza,93,87,11.5,15.5,19.8,85,985,0,0,19/06/2029,0.256944444
Localidad: Venustiano Carranza,89,85,10.7,13.5,19.8,85,985.1,0,0,20/06/2029,0.25
Localidad: Venustiano Carranza,92,90,11.4,13.9,19.8,85,985,0,0,21/06/2029,0.243055556
Localidad: Venustiano Carranza,92,98,9.7,13,19.8,85,984.8,0,0,22/06/2029,0.236111111
Localidad: Venustiano Carranza,100,106,8.6,11.4,19.9,85,984.8,0,0,23/06/2029,0.229166667
Localidad: Venustiano Carranza,91,87,9.6,13.7,20.1,85,984.8,0,0,24/06/2029,0.222222222
Localidad: Venustiano Carranza,64,65,12.2,14.8,21,85,984.2,0,0,25/06/2029,0.173611111
Localidad: Venustiano Carranza,61,59,11.5,13.8,21.1,85,984.3,0,0,26/06/2029,0.166666667
Localidad: Venustiano Carranza,61,56,13,16.4,21.1,85,984.3,0,0,27/06/2029,0.159722222
Localidad: Venustiano Carranza,45,51,10.1,13.9,21.3,85,984.2,0,0,28/06/2029,0.152777778
Localidad: Venustiano Carranza,43,51,7.8,12.3,21.5,84,984.2,0,0,29/06/2029,0.145833333
Localidad: Venustiano Carranza,68,80,9.7,13.2,21.6,84,984.3,0,0,30/06/2029,0.138888889
Localidad: Venustiano Carranza,81,91,9.6,12.9,21.6,84,984,0,0,01/07/2029,0.131944444
Localidad: Venustiano Carranza,84,93,11.6,16.1,21.7,84,984.2,0,0,02/07/2029,0.125
Localidad: Venustiano Carranza,87,95,12.3,17.5,21.8,84,984.3,0,0,03/07/2029,0.118055556
Localidad: Venustiano Carranza,87,98,12.2,15.9,21.8,84,984.2,0,0,04/07/2029,0.111111111
Localidad: Venustiano Carranza,87,95,12.3,17.1,22,84,984.3,0,0,05/07/2029,0.104166667
Localidad: Venustiano Carranza,97,100,11.6,15.2,22,84,984.4,0,0,06/07/2029,0.097222222
Localidad: Venustiano Carranza,96,90,13,19.1,22.3,84,984.3,0,0,07/07/2029,0.090277778
Localidad: Venustiano Carranza,97,99,14.9,20.1,22.4,84,984.6,0,0,08/07/2029,0.083333333
Localidad: Venustiano Carranza,103,92,14.7,19.8,22.5,84,984.6,0,0,09/07/2029,0.076388889
Localidad: Venustiano Carranza,110,115,13.5,19.2,22.7,84,984.8,0,0,10/07/2029,0.069444444
Localidad: Venustiano Carranza,107,107,13.3,19.6,22.7,84,984.9,0,0,11/07/2029,0.0625
Localidad: Venustiano Carranza,100,97,16.3,22.6,22.9,83,984.9,0,0,12/07/2029,0.055555556
Localidad: Venustiano Carranza,86,94,17.2,23.7,23.8,82,984.7,0,0,13/07/2029,0.006944444
Localidad: Venustiano Carranza,85,89,15,21,23.9,82,984.8,0,0,14/07/2029,0
Localidad: Venustiano Carranza,94,97,14,20.3,23.9,82,984.8,0,0,15/07/2029,0.993055556
Localidad: Venustiano Carranza,96,94,15.4,21.5,24.1,81,984.8,0,0,16/07/2029,0.986111111
Localidad: Venustiano Carranza,94,87,16.9,23.5,24.3,81,984.8,0,0,17/07/2029,0.979166667
Localidad: Venustiano Carranza,94,104,18.2,26.7,24.4,81,984.7,0,0,18/07/2029,0.972222222
Localidad: Venustiano Carranza,102,106,19.7,28.5,24.6,80,984.3,0,0,19/07/2029,0.965277778
Localidad: Venustiano Carranza,95,89,17.4,26.9,24.7,80,984.4,0,0,20/07/2029,0.958333333
Localidad: Venustiano Carranza,100,99,18.4,25.1,24.9,80,984.4,0,0,21/07/2029,0.951388889
Localidad: Venustiano Carranza,104,101,17.2,25.8,25,80,984.2,0,0,22/07/2029,0.944444444
Localidad: Venustiano Carranza,102,87,17.5,23.7,25.1,79,983.9,0,0,23/07/2029,0.9375
Localidad: Venustiano Carranza,104,112,19.1,28.8,25.4,79,983.8,0,0,24/07/2029,0.930555556
Localidad: Venustiano Carranza,108,117,18.1,25.6,25.5,79,983.6,0,0,25/07/2029,0.923611111
Localidad: Venustiano Carranza,109,116,17.5,27.6,25.6,78,983.9,0,0,26/07/2029,0.916666667
Localidad: Venustiano Carranza,113,117,17.6,28.5,25.7,78,983.6,0,0,27/07/2029,0.909722222
Localidad: Venustiano Carranza,118,132,19.1,32.6,25.9,77,983.5,0,0,28/07/2029,0.902777778
Localidad: Venustiano Carranza,119,100,22,33.7,26.1,77,983.5,0,0,29/07/2029,0.895833333
Localidad: Venustiano Carranza,118,128,22.9,36.7,26.3,76,983.2,0,0,30/07/2029,0.888888889
Localidad: Venustiano Carranza,114,115,18.2,27.4,26.5,75,983,0,0,31/07/2029,0.881944444
Localidad: Venustiano Carranza,110,120,16.2,28.3,26.6,73,983.1,0,0,01/08/2029,0.875
Localidad: Venustiano Carranza,110,120,14.8,22.6,26.8,70,982.8,0,0,02/08/2029,0.868055556
Localidad: Venustiano Carranza,101,104,14.2,22.4,26.7,69,982.6,0,0,03/08/2029,0.861111111
Localidad: Venustiano Carranza,95,91,12.4,20.3,26.9,68,982.5,0,0,04/08/2029,0.854166667
Localidad: Venustiano Carranza,96,93,13.8,18.5,27.2,67,982.4,0,0,05/08/2029,0.847222222
Localidad: Venustiano Carranza,107,108,16.3,24.9,27.4,66,981.7,0,0,06/08/2029,0.840277778
Localidad: Venustiano Carranza,111,103,16.4,24.9,27.4,66,981.5,0,0,07/08/2029,0.833333333
Localidad: Venustiano Carranza,118,121,15.3,22.9,27.6,65,981.7,0,0,08/08/2029,0.826388889
Localidad: Venustiano Carranza,121,131,17,25.1,27.8,65,981.8,0,0,09/08/2029,0.819444444
Localidad: Venustiano Carranza,123,123,18.3,29.5,27.9,65,981.7,0,0,10/08/2029,0.8125
Localidad: Venustiano Carranza,128,137,16.7,31.3,28.1,63,981.7,0,0,11/08/2029,0.805555556
Localidad: Venustiano Carranza,126,125,18.9,30.8,28.5,62,981.6,0,0,12/08/2029,0.798611111
Localidad: Venustiano Carranza,127,134,16.9,24,28.6,62,981.6,0,8,13/08/2029,0.791666667
Localidad: Venustiano Carranza,127,129,17.6,28.3,28.9,62,981.3,0,21,14/08/2029,0.784722222
Localidad: Venustiano Carranza,125,128,18.5,28.6,29.2,61,981.4,0,32,15/08/2029,0.777777778
Localidad: Venustiano Carranza,127,138,18.5,29.7,29.4,60,981.3,0,52,16/08/2029,0.770833333
Localidad: Venustiano Carranza,135,155,18,27.6,29.4,59,981.1,0,67,17/08/2029,0.763888889
Localidad: Venustiano Carranza,128,130,18.2,29,29.4,58,980.8,0,30,18/08/2029,0.756944444
Localidad: Venustiano Carranza,128,121,20.2,32.4,29.8,58,981.1,0,42,19/08/2029,0.75
Localidad: Venustiano Carranza,126,121,18,28.6,29.9,57,980.7,0,68,20/08/2029,0.743055556
Localidad: Venustiano Carranza,130,144,17.5,29.5,30.4,56,980.8,0,89,21/08/2029,0.736111111
Localidad: Venustiano Carranza,122,136,15.1,30.5,31,55,980.5,0,223,22/08/2029,0.729166667
Localidad: Venustiano Carranza,119,115,20,30,30.8,55,980.7,0,261,23/08/2029,0.722222222
Localidad: Venustiano Carranza,125,123,17.3,26.7,31.2,54,980.5,0,296,24/08/2029,0.715277778
Localidad: Venustiano Carranza,124,109,19.4,28.6,31.1,53,980.4,0,328,25/08/2029,0.708333333
Localidad: Venustiano Carranza,124,145,17.9,26.1,31.3,54,980.3,0,367,26/08/2029,0.701388889
Localidad: Venustiano Carranza,141,136,17,25.6,30.9,53,980.6,0,403,27/08/2029,0.694444444
Localidad: Venustiano Carranza,136,130,17.1,27.2,31.2,54,980.8,0,432,28/08/2029,0.6875
Localidad: Venustiano Carranza,131,125,14.9,25.8,30.9,55,981.1,0,469,29/08/2029,0.680555556
Localidad: Venustiano Carranza,126,116,16.4,25.6,31.2,54,981,0,512,30/08/2029,0.673611111
Localidad: Venustiano Carranza,118,111,15.6,24.9,31.2,55,981.3,0,580,31/08/2029,0.666666667
Localidad: Venustiano Carranza,119,127,13.6,22.2,31.5,53,981.3,0,585,01/09/2029,0.659722222
Localidad: Venustiano Carranza,147,119,13.6,23.3,31.2,55,981.5,0,647,02/09/2029,0.652777778
